,video_name,question,answer_number,question_id,question_type,a0,a1,a2,a3,answer
5418,VTIUW_0_15.8,What did the person do to the phone/camera after sitting at the table?,0,Sequence_T5_4688,Sequence_T5,Took.,Sat on.,Opened.,Put down.,Took.
5419,CII5H_2.1_14.7,What did the person do to the clothes after opening the door?,2,Sequence_T5_4724,Sequence_T5,Washed.,Sat at.,Tidied up.,Took.,Tidied up.
5420,75RPN_3.8_16.8,What did the person do to the pillow after holding the blanket?,0,Sequence_T5_4734,Sequence_T5,Took.,Put down.,Threw.,Opened.,Took.
5421,IXISD_0_15.6,What did the person do to the shoe after sitting on the sofa/couch?,1,Sequence_T5_4765,Sequence_T5,Washed.,Put down.,Threw.,Took.,Put down.
5422,OB1XO_0_7.2,What did the person do to the clothes after sitting on the bed?,0,Sequence_T5_4772,Sequence_T5,Took.,Opened.,Threw.,Tidied up.,Took.
5423,M1GW9_3.8_23.5,What did the person do to the pillow after opening the door?,0,Sequence_T5_4813,Sequence_T5,Threw.,Took.,Put down.,Sat at.,Threw.
5424,EO6OI_4.1_12.2,What did the person do to the clothes after putting down the blanket?,0,Sequence_T5_4837,Sequence_T5,Threw.,Washed.,Took.,Tidied up.,Threw.
5425,EO6OI_13.6_27.6,What did the person do to the table after taking the towel?,1,Sequence_T5_4839,Sequence_T5,Put down.,Washed.,Tidied up.,Sat on.,Washed.
5426,L7HA6_15_32.9,What did the person do to the phone/camera after drinking from the cup/glass/bottle?,3,Sequence_T5_4842,Sequence_T5,Tidied up.,Took.,Sat at.,Put down.,Put down.
5427,8G9A9_14.3_22.7,What did the person do to the laptop after putting down the cup/glass/bottle?,2,Sequence_T5_4870,Sequence_T5,Took.,Closed.,Opened.,Sat at.,Opened.
5428,A0ZW3_0_26.2,What did the person do to the laptop after lying on the floor?,1,Sequence_T5_4899,Sequence_T5,Threw.,Opened.,Closed.,Put down.,Opened.
5429,A0ZW3_17.3_26.2,What did the person do to the laptop after sitting on the floor?,2,Sequence_T5_4900,Sequence_T5,Took.,Sat at.,Opened.,Ate.,Opened.
5430,L8Y8D_43.7_56,What did the person do to the refrigerator after drinking from the cup/glass/bottle?,0,Sequence_T5_4911,Sequence_T5,Closed.,Tidied up.,Put down.,Opened.,Closed.
5431,6VF2L_14.3_30.9,What did the person do to the blanket after drinking from the cup/glass/bottle?,0,Sequence_T5_4916,Sequence_T5,Took.,Sat at.,Put down.,Tidied up.,Took.
5432,6VF2L_23.1_32.5,What did the person do to the clothes after taking the blanket?,1,Sequence_T5_4917,Sequence_T5,Washed.,Put down.,Tidied up.,Threw.,Put down.
5433,WBATR_26.1_34,What did the person do to the clothes after putting down the food?,1,Sequence_T5_4969,Sequence_T5,Threw.,Took.,Washed.,Tidied up.,Took.
5434,KFC28_0.7_35,What did the person do to the closet/cabinet after taking the shoe?,0,Sequence_T5_4978,Sequence_T5,Closed.,Tidied up.,Opened.,Sat on.,Closed.
5435,KFC28_0.4_35,What did the person do to the closet/cabinet after sitting at the table?,3,Sequence_T5_4979,Sequence_T5,Ate.,Tidied up.,Opened.,Closed.,Closed.
5436,YVH4J_33_45.9,What did the person do to the paper/notebook after opening the bag?,3,Sequence_T5_4981,Sequence_T5,Put down.,Ate.,Lied on.,Took.,Took.
5437,8DL54_17.1_27.8,What did the person do to the refrigerator after putting down the dish?,1,Sequence_T5_4987,Sequence_T5,Tidied up.,Closed.,Opened.,Lied on.,Closed.
5438,BLIFO_1_10.8,What did the person do to the towel after opening the closet/cabinet?,1,Sequence_T5_5016,Sequence_T5,Threw.,Tidied up.,Took.,Put down.,Tidied up.
5439,MC50M_0.1_9.2,What did the person do to the clothes after taking the towel?,3,Sequence_T5_5042,Sequence_T5,Tidied up.,Lied on.,Ate.,Put down.,Put down.
5440,MC50M_0_9.2,What did the person do to the clothes after tidying up the blanket?,1,Sequence_T5_5043,Sequence_T5,Threw.,Put down.,Took.,Sat on.,Put down.
5441,A5XR5_0_19.4,What did the person do to the food after sitting at the table?,2,Sequence_T5_5045,Sequence_T5,Threw.,Ate.,Took.,Put down.,Took.
5442,RKGG5_7_21,What did the person do to the sofa/couch after taking the pillow?,3,Sequence_T5_5053,Sequence_T5,Sat on.,Tidied up.,Opened.,Lied on.,Lied on.
5443,RKGG5_0_10.7,What did the person do to the broom after sitting on the sofa/couch?,2,Sequence_T5_5054,Sequence_T5,Tidied up.,Put down.,Threw.,Took.,Threw.
5444,AXS82_13.7_31,What did the person do to the refrigerator after closing the book?,2,Sequence_T5_5107,Sequence_T5,Took.,Tidied up.,Opened.,Lied on.,Opened.
5445,AXS82_18.1_31,What did the person do to the refrigerator after holding the sandwich?,3,Sequence_T5_5108,Sequence_T5,Threw.,Tidied up.,Closed.,Opened.,Opened.
5446,IWK2Y_0.4_11,What did the person do to the pillow after watching at the picture?,3,Sequence_T5_5127,Sequence_T5,Put down.,Threw.,Tidied up.,Took.,Took.
5447,6KIA4_0_24,What did the person do to the table after taking the dish?,1,Sequence_T5_5134,Sequence_T5,Tidied up.,Washed.,Closed.,Sat on.,Washed.
5448,JOYAJ_6.7_19.4,What did the person do to the refrigerator after opening the door?,2,Sequence_T5_5180,Sequence_T5,Tidied up.,Took.,Closed.,Ate.,Closed.
5449,JOYAJ_9.1_19.4,What did the person do to the refrigerator after holding the food?,3,Sequence_T5_5181,Sequence_T5,Took.,Ate.,Opened.,Closed.,Closed.
5450,55AH5_0_21.8,What did the person do to the sofa/couch after opening the door?,3,Sequence_T5_5190,Sequence_T5,Sat on.,Threw.,Closed.,Lied on.,Lied on.
5451,55AH5_5.5_21.8,What did the person do to the sofa/couch after holding the food?,1,Sequence_T5_5191,Sequence_T5,Took.,Lied on.,Ate.,Sat on.,Lied on.
5452,M5UQR_0_19.7,What did the person do to the phone/camera after holding the mirror?,1,Sequence_T5_5192,Sequence_T5,Ate.,Put down.,Tidied up.,Took.,Put down.
5453,937EW_13.9_33,What did the person do to the closet/cabinet after watching at the picture?,0,Sequence_T5_5195,Sequence_T5,Tidied up.,Opened.,Threw.,Closed.,Tidied up.
5454,937EW_7.8_33,What did the person do to the closet/cabinet after holding the clothes?,1,Sequence_T5_5196,Sequence_T5,Closed.,Tidied up.,Opened.,Washed.,Tidied up.
5455,937EW_6.7_33,What did the person do to the closet/cabinet after taking the clothes?,0,Sequence_T5_5197,Sequence_T5,Tidied up.,Opened.,Closed.,Sat on.,Tidied up.
5456,GPR89_0_56.9,What did the person do to the paper/notebook after tidying up the table?,0,Sequence_T5_5211,Sequence_T5,Put down.,Sat on.,Took.,Lied on.,Put down.
5457,GPR89_42.6_56.9,What did the person do to the paper/notebook after taking the book?,3,Sequence_T5_5212,Sequence_T5,Closed.,Threw.,Lied on.,Put down.,Put down.
5458,9OMY1_0_6.3,What did the person do to the box after sitting at the table?,1,Sequence_T5_5237,Sequence_T5,Closed.,Opened.,Threw.,Put down.,Opened.
5459,F24GU_1.1_18.7,What did the person do to the floor after watching outside the window?,2,Sequence_T5_5241,Sequence_T5,Sat on.,Closed.,Lied on.,Took.,Lied on.
5460,IZ2XX_2.9_14.2,What did the person do to the book after closing the door?,1,Sequence_T5_5243,Sequence_T5,Threw.,Put down.,Took.,Opened.,Put down.
5461,KONWE_10_22.5,What did the person do to the pillow after sitting on the bed?,2,Sequence_T5_5246,Sequence_T5,Put down.,Tidied up.,Threw.,Took.,Threw.
5462,1HGEX_0_21.1,What did the person do to the book after sitting at the table?,1,Sequence_T5_5263,Sequence_T5,Closed.,Took.,Put down.,Threw.,Took.
5463,2GQDN_3.3_9,What did the person do to the box after taking the food?,1,Sequence_T5_5282,Sequence_T5,Threw.,Opened.,Put down.,Closed.,Opened.
5464,NR9L2_16.4_27.8,What did the person do to the food after opening the closet/cabinet?,3,Sequence_T5_5284,Sequence_T5,Sat at.,Took.,Threw.,Put down.,Put down.
5465,QPX3S_0_11.4,What did the person do to the food after watching outside the window?,1,Sequence_T5_5294,Sequence_T5,Lied on.,Put down.,Took.,Threw.,Put down.
5466,KFGXC_0_17.7,What did the person do to the food after holding the dish?,2,Sequence_T5_5309,Sequence_T5,Took.,Washed.,Put down.,Threw.,Put down.
5467,UDAQU_0_20.4,What did the person do to the sandwich after sitting on the floor?,0,Sequence_T5_5381,Sequence_T5,Put down.,Ate.,Took.,Sat at.,Put down.
5468,UDAQU_0_20.4,What did the person do to the sandwich after holding the food?,3,Sequence_T5_5382,Sequence_T5,Took.,Sat on.,Ate.,Put down.,Put down.
5469,7ZCXJ_5.5_29,What did the person do to the blanket after sitting on the floor?,2,Sequence_T5_5429,Sequence_T5,Ate.,Opened.,Threw.,Sat at.,Threw.
5470,Y7WEK_0_29.2,What did the person do to the book after sitting on the sofa/couch?,1,Sequence_T5_5452,Sequence_T5,Threw.,Closed.,Opened.,Took.,Closed.
5471,WH1S5_7.5_28.8,What did the person do to the sandwich after holding the food?,1,Sequence_T5_5461,Sequence_T5,Took.,Put down.,Threw.,Ate.,Put down.
5472,5ZDNU_4.1_24,What did the person do to the box after putting down the clothes?,0,Sequence_T5_5498,Sequence_T5,Took.,Closed.,Ate.,Opened.,Took.
5473,GC1Q1_0_11.5,What did the person do to the clothes after opening the door?,3,Sequence_T5_5506,Sequence_T5,Washed.,Threw.,Tidied up.,Put down.,Put down.
5474,0OE6M_3.4_11.9,What did the person do to the towel after throwing the clothes?,1,Sequence_T5_5514,Sequence_T5,Put down.,Took.,Sat on.,Tidied up.,Took.
5475,ZA7ST_28.2_35,What did the person do to the box after taking the bag?,2,Sequence_T5_5583,Sequence_T5,Closed.,Threw.,Opened.,Put down.,Opened.
5476,X4DOF_3.5_17,What did the person do to the pillow after watching outside the window?,3,Sequence_T5_5612,Sequence_T5,Closed.,Sat on.,Ate.,Put down.,Put down.
5477,O7OD2_4.4_16.1,What did the person do to the sandwich after holding the medicine?,3,Sequence_T5_5623,Sequence_T5,Sat on.,Put down.,Took.,Ate.,Ate.
5478,O7OD2_0.5_16.1,What did the person do to the sandwich after holding the food?,3,Sequence_T5_5624,Sequence_T5,Put down.,Washed.,Took.,Ate.,Ate.
5479,YH70K_0_26.8,What did the person do to the dish after tidying up the table?,1,Sequence_T5_5625,Sequence_T5,Sat on.,Put down.,Took.,Washed.,Put down.
5480,B69CF_0_20.6,What did the person do to the window after lying on the floor?,1,Sequence_T5_5649,Sequence_T5,Took.,Closed.,Washed.,Opened.,Closed.
5481,5GPOJ_0_13.5,What did the person do to the book after sitting on the sofa/couch?,1,Sequence_T5_5661,Sequence_T5,Tidied up.,Closed.,Threw.,Opened.,Closed.
5482,MY5CQ_0_17.4,What did the person do to the laptop after sitting at the table?,3,Sequence_T5_5676,Sequence_T5,Put down.,Threw.,Took.,Closed.,Closed.
5483,MY5CQ_11.5_19.6,What did the person do to the book after closing the laptop?,2,Sequence_T5_5677,Sequence_T5,Took.,Put down.,Opened.,Threw.,Opened.
5484,E18UD_0_21.4,What did the person do to the food after sitting at the table?,1,Sequence_T5_5685,Sequence_T5,Closed.,Took.,Threw.,Put down.,Took.
5485,MYZLT_0.6_38.7,What did the person do to the towel after holding the phone/camera?,1,Sequence_T5_5696,Sequence_T5,Put down.,Took.,Tidied up.,Threw.,Took.
5486,6C4DV_0.2_7,What did the person do to the closet/cabinet after putting down the cup/glass/bottle?,0,Sequence_T5_5718,Sequence_T5,Tidied up.,Closed.,Opened.,Threw.,Tidied up.
5487,0OSJY_0_14.7,What did the person do to the broom after sitting on the bed?,0,Sequence_T5_5758,Sequence_T5,Put down.,Tidied up.,Sat on.,Took.,Put down.
5488,BJXRT_1.5_24.3,What did the person do to the dish after holding the blanket?,3,Sequence_T5_5768,Sequence_T5,Washed.,Put down.,Lied on.,Took.,Took.
5489,S1J2Q_4.4_20.8,What did the person do to the refrigerator after taking the clothes?,0,Sequence_T5_5796,Sequence_T5,Opened.,Sat on.,Ate.,Closed.,Opened.
5490,S1J2Q_5_20.8,What did the person do to the refrigerator after holding the clothes?,2,Sequence_T5_5797,Sequence_T5,Tidied up.,Closed.,Opened.,Threw.,Opened.
5491,KZODG_0_22.9,What did the person do to the laptop after sitting on the sofa/couch?,0,Sequence_T5_5810,Sequence_T5,Closed.,Tidied up.,Took.,Put down.,Closed.
5492,3ND23_1.4_13.9,What did the person do to the sofa/couch after putting down the book?,2,Sequence_T5_5813,Sequence_T5,Closed.,Lied on.,Sat on.,Ate.,Sat on.
5493,EM0B6_14.9_23.2,What did the person do to the sandwich after putting down the cup/glass/bottle?,1,Sequence_T5_5850,Sequence_T5,Put down.,Took.,Lied on.,Ate.,Took.
5494,O2DXE_0_10.6,What did the person do to the blanket after lying on the floor?,3,Sequence_T5_5861,Sequence_T5,Threw.,Tidied up.,Took.,Put down.,Put down.
5495,9207X_1.1_16,What did the person do to the closet/cabinet after holding the phone/camera?,3,Sequence_T5_5874,Sequence_T5,Tidied up.,Sat on.,Closed.,Opened.,Opened.
5496,84893_0.7_15.3,What did the person do to the blanket after putting down the clothes?,2,Sequence_T5_5893,Sequence_T5,Closed.,Took.,Tidied up.,Sat at.,Tidied up.
5497,84893_0_15.3,What did the person do to the blanket after watching outside the window?,0,Sequence_T5_5894,Sequence_T5,Tidied up.,Sat at.,Washed.,Put down.,Tidied up.
5498,84893_13.6_20.5,What did the person do to the shoe after holding the clothes?,2,Sequence_T5_5895,Sequence_T5,Took.,Put down.,Threw.,Opened.,Threw.
5499,84893_7.8_15.6,What did the person do to the clothes after tidying up the blanket?,2,Sequence_T5_5896,Sequence_T5,Tidied up.,Opened.,Threw.,Washed.,Threw.
5500,KXCSL_1.6_9.5,What did the person do to the refrigerator after putting down the food?,1,Sequence_T5_5911,Sequence_T5,Lied on.,Closed.,Tidied up.,Opened.,Closed.
5501,WV9FZ_3.4_30,What did the person do to the table after holding the food?,1,Sequence_T5_5925,Sequence_T5,Opened.,Sat at.,Washed.,Tidied up.,Sat at.
5502,WV9FZ_3_30,What did the person do to the table after taking the food?,2,Sequence_T5_5926,Sequence_T5,Tidied up.,Opened.,Sat at.,Washed.,Sat at.
5503,Z6HEA_0_11.4,What did the person do to the clothes after putting down the towel?,2,Sequence_T5_5976,Sequence_T5,Took.,Tidied up.,Washed.,Closed.,Washed.
5504,Z6HEA_2.6_16.2,What did the person do to the floor after washing the clothes?,0,Sequence_T5_5977,Sequence_T5,Sat on.,Lied on.,Took.,Opened.,Sat on.
5505,2WX2Z_2.8_11.7,What did the person do to the closet/cabinet after taking the shoe?,2,Sequence_T5_5993,Sequence_T5,Opened.,Sat at.,Closed.,Tidied up.,Closed.
5506,2WX2Z_2.3_11.7,What did the person do to the closet/cabinet after opening the door?,3,Sequence_T5_5995,Sequence_T5,Tidied up.,Put down.,Sat on.,Closed.,Closed.
5507,HL5OP_28.5_37,What did the person do to the table after taking the dish?,0,Sequence_T5_6006,Sequence_T5,Tidied up.,Sat on.,Washed.,Put down.,Tidied up.
5508,BZD0Q_11.3_22.8,What did the person do to the bag after putting down the cup/glass/bottle?,0,Sequence_T5_6017,Sequence_T5,Took.,Opened.,Threw.,Washed.,Took.
5509,Z70KK_7.9_15,What did the person do to the table after putting down the bag?,0,Sequence_T5_6031,Sequence_T5,Washed.,Tidied up.,Closed.,Sat on.,Washed.
5510,SUI1X_0_10.3,What did the person do to the bag after sitting on the floor?,3,Sequence_T5_6062,Sequence_T5,Threw.,Took.,Put down.,Opened.,Opened.
5511,9AFSH_0_7.2,What did the person do to the pillow after sitting on the sofa/couch?,0,Sequence_T5_6072,Sequence_T5,Put down.,Threw.,Sat on.,Took.,Put down.
5512,DBT6E_10.8_23.4,What did the person do to the bag after sitting on the floor?,2,Sequence_T5_6075,Sequence_T5,Put down.,Threw.,Opened.,Took.,Opened.
5513,74DPG_20.7_40,What did the person do to the dish after drinking from the cup/glass/bottle?,0,Sequence_T5_6104,Sequence_T5,Put down.,Washed.,Tidied up.,Ate.,Put down.
5514,9NV2G_0_23.1,What did the person do to the cup/glass/bottle after lying on the bed?,0,Sequence_T5_6108,Sequence_T5,Put down.,Washed.,Took.,Threw.,Put down.
5515,TVCQF_4.7_13.9,What did the person do to the table after drinking from the cup/glass/bottle?,2,Sequence_T5_6122,Sequence_T5,Tidied up.,Washed.,Sat at.,Put down.,Sat at.
5516,TVCQF_6.5_17,What did the person do to the box after sitting at the table?,3,Sequence_T5_6123,Sequence_T5,Put down.,Threw.,Closed.,Opened.,Opened.
5517,NV4FC_5.5_21.3,What did the person do to the shoe after putting down the clothes?,1,Sequence_T5_6146,Sequence_T5,Closed.,Threw.,Ate.,Took.,Threw.
5518,XFRYR_6.8_16.2,What did the person do to the closet/cabinet after taking the food?,0,Sequence_T5_6148,Sequence_T5,Closed.,Tidied up.,Lied on.,Opened.,Closed.
5519,AJTDO_0_18.5,What did the person do to the pillow after holding the clothes?,3,Sequence_T5_6153,Sequence_T5,Opened.,Took.,Threw.,Put down.,Put down.
5520,8VSV6_0_17,What did the person do to the table after lying on the floor?,3,Sequence_T5_6158,Sequence_T5,Opened.,Tidied up.,Washed.,Sat at.,Sat at.
5521,XYGU1_4.7_20.5,What did the person do to the book after sitting at the table?,2,Sequence_T5_6181,Sequence_T5,Sat at.,Took.,Opened.,Threw.,Opened.
5522,GLIC0_0_26.7,What did the person do to the clothes after opening the bag?,1,Sequence_T5_6205,Sequence_T5,Took.,Put down.,Opened.,Washed.,Put down.
5523,OKYYQ_2.3_8.5,What did the person do to the book after putting down the paper/notebook?,2,Sequence_T5_6216,Sequence_T5,Threw.,Sat on.,Closed.,Put down.,Closed.
5524,306S9_1.3_9.4,What did the person do to the food after sitting on the floor?,2,Sequence_T5_6229,Sequence_T5,Threw.,Took.,Put down.,Sat at.,Put down.
5525,UDGRS_19.9_27.6,What did the person do to the book after putting down the phone/camera?,0,Sequence_T5_6237,Sequence_T5,Closed.,Opened.,Threw.,Took.,Closed.
5526,M7BD4_18_26.2,What did the person do to the laptop after opening the closet/cabinet?,1,Sequence_T5_6265,Sequence_T5,Took.,Closed.,Lied on.,Put down.,Closed.
5527,MQ4YR_0_24.9,What did the person do to the bag after lying on the bed?,2,Sequence_T5_6277,Sequence_T5,Opened.,Threw.,Took.,Put down.,Took.
5528,V9W9C_29.2_37,What did the person do to the table after drinking from the cup/glass/bottle?,2,Sequence_T5_6294,Sequence_T5,Washed.,Took.,Tidied up.,Sat on.,Tidied up.
5529,V9W9C_27.7_37,What did the person do to the table after taking the cup/glass/bottle?,1,Sequence_T5_6295,Sequence_T5,Washed.,Tidied up.,Sat on.,Took.,Tidied up.
5530,9632M_4.9_32,What did the person do to the towel after holding the food?,2,Sequence_T5_6297,Sequence_T5,Threw.,Put down.,Took.,Tidied up.,Took.
5531,0JB3D_3.1_11.7,What did the person do to the refrigerator after taking the cup/glass/bottle?,1,Sequence_T5_6324,Sequence_T5,Put down.,Closed.,Opened.,Washed.,Closed.
5532,VWN13_0_8.3,What did the person do to the door after holding the phone/camera?,0,Sequence_T5_6342,Sequence_T5,Opened.,Lied on.,Closed.,Washed.,Opened.
5533,S3TZ1_4.9_13,What did the person do to the refrigerator after putting down the food?,0,Sequence_T5_6347,Sequence_T5,Closed.,Opened.,Threw.,Washed.,Closed.
