,video_name,frame_count,width,height,question,answer_number,question_id,question_type,a0,a1,a2,a3,a4,answer
4912,8575881495,2000,640,360,what does the girl do while the lady in blue was watching her in the middle,3,85758814953,TC,smile,talk to the other 2 people,look at parcel,moving on the sofa,search the bag,moving on the sofa
4913,5885887012,956,272,480,judging from the video where is the baby playing,2,58858870124,DO,smiling,birthday party,playground,swimming,rocking chair,playground
4914,8990144134,457,320,240,why did the cat stretch its paws out after sitting up,2,89901441343,CW,go somewhere,change playing position,hit the bird,playing,relaxed,hit the bird
4915,11566980553,1721,640,480,what is the relationship between the boy and the lady,4,115669805530,DO,colleagues,siblingsfriends,father daughter,grandmother,parent offspring,parent offspring
4916,5133787349,363,320,240,how does the man in front react when the other two fall down,0,51337873498,TC,face audience,fall down too,jump for joy,take off his jacket,throw his glasses,face audience
4917,2614918961,1311,640,480,how did the baby supported himself as he stood up,2,26149189618,CH,hold the lady s arm,stretch arms out,on the table,grabbing on to the cot,lifting himself up from ground,on the table
4918,6160414832,1831,640,480,what did the man in striped do before he threw the dices,4,61604148321,TP,stretch arms in the air,adjust girl s posture,dig deeper into box,throw the ball,shake the dice,shake the dice
4919,4126010904,1698,640,480,what does the tall man do at the start while holding his cup,1,41260109040,TC,take a book out,touch the screen,curious,look at phone,writing something,touch the screen
4920,3249402410,697,640,480,why did the lady in red pass the lady in pink the pan and held it there for a while,3,32494024105,CW,ensure safety,to get some icecream,to finish eating the food,talking,the pan was hot,talking
4921,11670386946,998,640,360,how many people are mainly involved in the video,2,116703869468,DC,eight,four,one,six,three,one
4922,9256409422,2312,640,360,why does the lady turn away from the camera initally,4,92564094221,CW,wanted to play with the baby,looking at tickets,maintaing her balance,she was changing her outfit,shy,shy
4923,2442307875,515,640,480,how are the children positioned on stage,0,24423078751,TC,stand in a line,move to stage edge,sticks,sitting around,sitting in a line,stand in a line
4924,5421648216,1290,640,360,why did the black sheep bend down near the end,4,54216482162,CW,keep warm in snow,gesture,lick the other dog,rest,eat the grass,eat the grass
4925,2559262403,2158,320,240,what does one of the pug do after the other one move nearer to the corner,4,25592624035,TN,chases it into the corner,pick it up,look its right,catch it,pushes it away,pushes it away
4926,7572859950,497,640,1138,what does the lady do after stretching the shirt of the baby in the middle,3,75728599505,TN,kiss baby,touch the baby s stomach,smile,flip her to the side,falls back down,flip her to the side
4927,2990321092,633,640,480,what were the men trying to do,4,29903210922,DO,teammates,photographer,test,colleagues,eat food,eat food
4928,5875535585,2291,640,360,why did a man hold up his phone while the band is performing,4,58755355853,CW,referring to scoresheet,facing the audience,drinking,instruct them to stop,take photo,take photo
4929,3192668394,2079,320,176,why does the man in green shake his head,1,31926683948,CW,reluctant to go home,to dance,does not want to be filmed in camera,disapprove the man in white,feeling uncomfortable,to dance
4930,4036955771,2697,640,480,what do the people do as they stood in a straight line,1,40369557710,TC,putting up a cloth,play music,dancing,speaking,squatting,play music
4931,5987365500,714,480,640,how does the girl position her other hand not holding the microphone,2,59873655007,DO,on the wheel,on the sofa,on her waist,on forehead,clip hair up,on her waist
4932,3562017845,1200,640,428,what animals are these,4,35620178453,DO,tigers,dogs,cats,elephants,birds,birds
4933,5919180502,1379,640,480,what does the man do after he points the camera at himself,3,59191805021,TN,change his position,dancing to rhythm,yawns,poses,nods head,poses
4934,7533369046,803,640,360,why is the baby sitting on the floor,1,75333690469,CW,resting,crawling around,rolling around floor,picking something up,not enough chairs,crawling around
4935,4984417707,441,640,360,why did the ball not go inside the goal net near the end,2,49844177077,CW,adjust to comfortable position to hit,put it in a better place,other elephant saved it,boy kicked it,done playing,other elephant saved it
4936,5877508141,583,640,480,why did the man raise his hands towards the boy,2,58775081411,CW,to touch the boy,pass kite to boy,suggest boy to get down,to hit the boy,stretching,suggest boy to get down
4937,2829462646,2500,352,240,what does the person in stripes wear on his shirt,2,28294626460,TC,flowers,sunflower,a tag,brooch,badge,a tag
4938,3107742409,1604,500,280,what does the man do after he bends forward to the baby at the start,4,31077424095,TN,put the baby back,push swing,talk to boy,lie down,play with baby s hands,play with baby s hands
4939,4166942239,590,640,480,what does the man in red do when the man in suits seems lost in the middle of the video,2,41669422397,TC,drink,put it on a black table,use hand gestures,stopped him,moves forward,use hand gestures
4940,7771650716,1805,640,360,where is this video taken,2,77716507169,DL,snow mountain,jungle,road,backyard,studio,road
4941,2503404966,840,640,480,why did the boy touch the front wheel after looking up,4,25034049663,CW,touch it,toy driver,check for cars,acting cool,prevent himself from falling,prevent himself from falling
4942,8277866423,829,640,360,how did the brown dog feel when the black dog lunges at the bone,1,82778664231,TC,sad,angry,happy,shocked,worried,angry
4943,3112351937,448,640,480,how many people are there,4,31123519378,DC,seven,three,four,eleven,two,two
4944,11565498775,1216,640,360,why does the boy try to squat down after moving closer to the man,4,115654987753,CW,fish splashing too much,playing the piano,man is entertaining,teach him swimming,pushing the rod,pushing the rod
4945,3171006258,1099,640,480,why did the man hold onto the pole as he stood up,0,31710062581,CW,to help him up,clean the pole,the handle was broken,repairing the pole,to lift up higher,to help him up
4946,4087013668,1442,640,474,how is the baby playing with the peels,3,40870136683,CH,hit against the table,show to lady,eat the peels,throwing around,touched it,throwing around
4947,11566930393,872,640,480,how does the other person remove the plastic wrap from the toy in the middle,4,115669303932,CH,leave it to stand upright,use finger to wipe,adult takes them off,using stick,hands,hands
4948,5205081904,623,360,480,what did the boy do after he picked up the grey toy,2,52050819043,TN,attempt to wear,chew,watching video on tablet,moves the object,play with toy,watching video on tablet
4949,13884293626,5395,640,360,what is the possible relationship between the lady in purple and man in brown,3,138842936269,DO,husbandwifefriends,nurse,family member,teacher student,husband wife,teacher student
4950,6168716346,949,640,360,from the types of clothes they are wearing what weather it could be,2,61687163464,DO,raining,snowing,cooling,winter cold,hot,cooling
4951,3375218204,2241,640,480,where is this happening,2,337521820412,DL,kitchen,karaoke room,living room,outdoors,classroom,living room
4952,8171216955,550,568,320,how did the girl hit the toy,2,81712169556,CH,pick it up,with her feet,with her hands,with a rod,swing the club,with her hands
4953,4092992100,461,640,480,why is another boy in red and black standing behind the boy in blue,2,40929921005,CW,building sand castles,dancing to the music,wait for his turn,clap his hands,clean the floor,wait for his turn
4954,7114553643,1974,640,480,why did the man in brown vest and the lady moved her body as they hugged together,2,71145536436,CW,conversing,show affection,dancing,escort lady,playing her instrument,dancing
4955,7330294814,2298,640,360,what is the baby in yellow doing on the floor,4,73302948140,TC,fell down,rolling around,crawling,clapping,playing,playing
4956,5433090067,607,480,640,why did the girl go towards the door at the beginning of the video,2,54330900670,CW,open the door,to hold lady s hands,look into another room,pick up toy,close the door,look into another room
4957,4770216656,960,640,480,what does the man do as the boy is swinging,0,47702166560,TC,push swing,punching sandbag,watching tv,cleaning toy car and sliver lid,eating ice-cream,push swing
4958,4483447009,775,640,480,how many ducks are involved in the video,4,44834470096,DC,five,six,four,one,two,two
4959,5586394125,1128,640,360,why did the white shirt woman touch the dog s head when it came beside her at the beginning of the video,1,55863941251,CW,hit the dog,caress it,push the dog away,entangled by the leash,put on leash,caress it
